ID,fi,lamda,h,Xp,Yp,Zp,rp,fi_w,hw,fi_err,fi_err_DD,h_err,ddr,taw,rQ,ZQ,rQw,ZQw,dr,dZ,fi_new,h_new
3990,67.000000000000000000,45.000000000000000000,-100.000000000000000000,1767198.392944876800000000,1767198.392944876600000000,5848321.292761311900000000,2499195.934706582700000000,66.999999999942673000,-99.999999999314056000,-0.000000206375716516,-0.000000000057326588,0.000000000685943746,0.000005324536229844,-0.999999999997217560,2499235.007819431400000000,5848413.343246656500000000,2499235.007819431400000000,5848413.343246656500000000,0.000000000000000000,0.000000000000000000,0.000000000000000000,0.000000000000000000
3991,67.000000000000000000,45.000000000000000000,-500.000000000000000000,1767087.877492646700000000,1767087.877492646500000000,5847953.090819931600000000,2499039.642255187000000000,67.000000000010530000,-499.999999998466820000,0.000000037908876038,0.000000000010530243,0.000000001533180694,0.000000384682530975,-1.000000000000510500,2499235.007819431400000000,5848413.343246657400000000,2499235.007819430900000000,5848413.343246656500000000,0.000000000465661287,0.000000000931322575,0.000000000000000000,0.000000000000000000
3992,67.000000000000000000,45.000000000000000000,-1000.000000000000000000,1766949.733177359200000000,1766949.733177359000000000,5847492.838393204800000000,2498844.276690942700000000,66.999999999986201000,-999.999999999193960000,-0.000000049675463742,-0.000000000013798740,0.000000000806039679,0.000002867201156583,-0.999999999999330540,2499235.007819431800000000,5848413.343246657400000000,2499235.007819431800000000,5848413.343246656500000000,0.000000000000000000,0.000000000931322575,0.000000000000000000,0.000000000000000000
3993,67.000000000000000000,45.000000000000000000,-10000.000000000000000000,1764463.135502180100000000,1764463.135502179900000000,5839208.294712132800000000,2495327.696534539100000000,66.999999999026130000,-9999.999999999610700000,-0.000003505931545078,-0.000000000973869874,0.000000000389263732,0.000117244780166283,-0.999999999952816410,2499235.007819431400000000,5848413.343246656500000000,2499235.007819588300000000,5848413.343246590300000000,-0.000000156927853823,0.000000066123902798,0.000000000000000000,0.000000000000000000
3994,67.000000000000000000,45.000000000000000000,-50000.000000000000000000,1753411.590279162600000000,1753411.590279162400000000,5802388.100574035200000000,2479698.451394968200000000,66.999999975189141000,-49999.999999999949000000,-0.000089319092921869,-0.000000024810859145,0.000000000050931703,0.002965312255983794,-0.999999998805452210,2499235.007819431400000000,5848413.343246655500000000,2499235.007839362100000000,5848413.343238197300000000,-0.000019930768758059,0.000008458271622658,0.000000000000000000,0.000000000000000000
3995,67.000000000000000000,45.000000000000000000,-100000.000000000000000000,1739597.158750390900000000,1739597.158750390600000000,5756362.857901413000000000,2460161.894970504600000000,66.999999898366681000,-99999.999999998763000000,-0.000365879947139547,-0.000000101633318650,0.000000001236912794,0.012050615146904064,-0.999999995145339100,2499235.007819431800000000,5848413.343246656500000000,2499235.007982714100000000,5848413.343177346500000000,-0.000163282267749310,0.000069309957325459,0.000000000000000000,0.000000000000000000
3996,67.000000000000000000,45.000000000000000000,-200000.000000000000000000,1711968.295692847100000000,1711968.295692846900000000,5664312.372556169500000000,2421088.782121577300000000,66.999999573404097000,-199999.999999999530000000,-0.001535745252567722,-0.000000426595903491,0.000000000465661287,0.049772461008802525,-0.999999979947009840,2499235.007819431800000000,5848413.343246657400000000,2499235.009190156100000000,5848413.342664819200000000,-0.001370724290609360,0.000581838190555573,0.000000000000000000,0.000000000000000000
3997,67.000000000000000000,45.000000000000000000,-300000.000000000000000000,1684339.432635303100000000,1684339.432635302900000000,5572261.887210925100000000,2382015.669272649600000000,66.999998992000727000,-300000.000000000580000000,-0.003628797384180871,-0.000001007999273384,-0.000000000582076609,0.115695625678435170,-0.999999953382497590,2499235.007819431800000000,5848413.343246657400000000,2499235.012677738400000000,5848413.341184428900000000,-0.004858306609094143,0.002062228508293629,0.000000000000000000,0.000000000000000000
3998,67.000000000000000000,45.000000000000000000,-400000.000000000000000000,1656710.569577759400000000,1656710.569577759100000000,5480211.401865681600000000,2342942.556423722300000000,66.999998116565109000,-399999.999999999190000000,-0.006780365606573469,-0.000001883434890715,0.000000000814907253,0.212604831399105850,-0.999999914326089920,2499235.007819431400000000,5848413.343246656500000000,2499235.019923017400000000,5848413.338108989400000000,-0.012103585992008448,0.005137667059898377,0.000000000000000000,0.000000000000000000
3999,67.000000000000000000,45.000000000000000000,-500000.000000000000000000,1629081.706520215600000000,1629081.706520215400000000,5388160.916520437200000000,2303869.443574795000000000,66.999996904382925000,-499999.999999998950000000,-0.011144221468839532,-0.000003095617074678,0.000000001047737896,0.343568235681758150,-0.999999861537130940,2499235.007819431800000000,5848413.343246657400000000,2499235.032686276400000000,5848413.332691306200000000,-0.024866844527423382,0.010555351153016090,0.000000000000000000,0.000000000000000000
