ID ,fi_org,h_org,fi_Tri,h_Tri,fi_Halley, h_Halley
679,19,5000000,-0.010948042,0,-0.137208644,0
680,19,6000000,-0.013697843,1.862645149,-0.169170278,0
681,19,7000000,-0.015859314,0.931322575,-0.19678339,0
682,19,8000000,-0.017573143,2.793967724,-0.220099139,0
683,19,9000000,-0.018775381,3.725290298,-0.239398901,0
684,19,10000000,-0.019606716,0,-0.255168686,0
685,19,15000000,-0.020028779,1.862645149,-0.296351743,5.587935448
686,19,20000000,-0.017918467,3.725290298,-0.302874525,3.725290298
687,19,25000000,-0.015424462,-3.725290298,-0.295302982,-3.725290298
688,19,30000000,-0.013173462,3.725290298,-0.282372525,3.725290298
689,19,35000000,-0.011242207,0,-0.267830558,7.450580597
690,19,40000000,-0.009656276,0,-0.253237431,0
691,19,50000000,-0.007341328,7.450580597,-0.226442864,7.450580597
692,19,75000000,-0.004079936,0,-0.175987225,-14.90116119
693,19,100000000,-0.002570744,14.90116119,-0.142836143,0
694,19,200000000,-0.000780176,-29.80232239,-0.080639495,-59.60464478
695,19,300000000,-0.000370903,59.60464478,-0.0560064,-59.60464478
696,19,350000000,-0.000268585,0,-0.048562754,0
697,19,400000000,-0.000179057,0,-0.042858517,-59.60464478
698,19,500000000,-0.000127898,0,-0.034737013,0
699,19,750000000,-7.67386E-05,119.2092896,-0.023584334,119.2092896
700,19,1000000000,-1.27898E-05,-119.2092896,-0.017803359,119.2092896
701,20,100,0.010909673,-0.151118229,0,0.715658643
702,20,500,-2.55795E-05,0.83548457,-1.27898E-05,0.809563971
703,20,1000,-0.034314951,0.07980816,0,1.218495527
704,20,10000,-0.000115108,1.03682396,1.27898E-05,-1.271473593
705,20,50000,0.000409273,0.894942787,-1.27898E-05,0.865838956
706,20,100000,0.000306954,0.727595761,0,-1.295120455
707,20,200000,-6.39488E-05,-0.436557457,-5.11591E-05,-0.02910383
708,20,300000,-6.39488E-05,0.291038305,-0.000281375,0.407453626
709,20,400000,0,1.396983862,-0.00056275,-0.291038305
710,20,500000,-0.000102318,0.058207661,-0.001061551,0.814907253
711,20,750000,-0.000102318,1.513399184,-0.003018386,0.116415322
712,20,1000000,-0.000345324,-0.582076609,-0.006279777,1.28056854
713,20,2500000,-0.003785772,3.725290298,-0.046593129,-0.465661287
714,20,5000000,-0.013697843,2.793967724,-0.137899292,0.931322575
715,20,6000000,-0.017061552,-0.931322575,-0.169976033,-1.862645149
716,20,7000000,-0.019849722,0.931322575,-0.197729833,1.862645149
717,20,8000000,-0.021947244,3.725290298,-0.22112232,-1.862645149
718,20,9000000,-0.023494806,-1.862645149,-0.240498821,-1.862645149
719,20,10000000,-0.024530777,1.862645149,-0.256358135,0
720,20,15000000,-0.025042368,1.862645149,-0.297681879,0
721,20,20000000,-0.022394886,-3.725290298,-0.304255821,0
722,20,25000000,-0.019299762,3.725290298,-0.296607539,0
723,20,30000000,-0.016460433,3.725290298,-0.283613133,-7.450580597
724,20,35000000,-0.014068746,-14.90116119,-0.268956057,0
725,20,40000000,-0.012099122,0,-0.25437572,0
726,20,50000000,-0.009131895,-7.450580597,-0.227440466,7.450580597
727,20,75000000,-0.005154277,14.90116119,-0.17679298,14.90116119
728,20,100000000,-0.003223022,14.90116119,-0.143462842,14.90116119
729,20,200000000,-0.000972022,0,-0.080984819,-29.80232239
730,20,300000000,-0.000473221,0,-0.056300564,0
731,20,350000000,-0.000345324,-59.60464478,-0.048805759,0
732,20,400000000,-0.000268585,0,-0.043088733,0
733,20,500000000,-0.000179057,0,-0.03490328,59.60464478
734,20,750000000,-7.67386E-05,119.2092896,-0.023673863,0
735,20,1000000000,-5.11591E-05,119.2092896,-0.017867308,0
736,21,100,0.064729022,1.297067342,0,0.266425104
737,21,500,0.00556355,3.209436272,-1.27898E-05,1.152955065
738,21,1000,-0.025234215,2.273509381,0,0.556042323
739,21,10000,-0.001355716,0.973159331,-1.27898E-05,1.429725671
740,21,50000,0.000409273,-0.15279511,0,-0.02910383
741,21,100000,0,-1.498847269,0,0.087311491
742,21,200000,-6.39488E-05,0.407453626,-0.000115108,0.116415322
743,21,300000,0.000179057,0.116415322,-0.000255795,1.164153218
744,21,400000,-2.55795E-05,-1.396983862,-0.000511591,-0.698491931
745,21,500000,-0.000102318,0.931322575,-0.001023182,1.455191523
746,21,750000,-0.000115108,0.116415322,-0.002941647,1.396983862
747,21,1000000,-0.000409273,0.582076609,-0.00608793,0.116415322
748,21,2500000,-0.004642686,-0.931322575,-0.045250204,0.465661287
749,21,5000000,-0.016818547,-0.931322575,-0.133998412,0.931322575
750,21,6000000,-0.02106475,0.931322575,-0.165231029,0.931322575
751,21,7000000,-0.024479618,2.793967724,-0.192166283,2.793967724
752,21,8000000,-0.027050362,1.862645149,-0.214919282,1.862645149
753,21,9000000,-0.028892089,0,-0.233720243,0
754,21,10000000,-0.030196645,0,-0.249131915,1.862645149
755,21,15000000,-0.030848923,3.725290298,-0.289291791,1.862645149
756,21,20000000,-0.027600322,3.725290298,-0.295609937,3.725290298
757,21,25000000,-0.023801761,11.1758709,-0.28819187,7.450580597
758,21,30000000,-0.020310154,0,-0.275542789,-3.725290298
